"","sim","DiscountedCost","DiscountedQALY","LY","group"
"688",172,347942.025008733,1.0249067761694,2.23441458640659,"TDxD-SG"
"689",173,191093.794671944,0.712981766715367,1.73072113068556,"Chemo-Chemo"
"690",173,238337.802358827,0.846690422436625,2.01023360286139,"Chemo-TDxd"
"691",173,254201.033461663,0.921821538443487,2.16229823437424,"TDxD-Chemo"
"692",173,272627.552379659,0.927082551710792,2.17327059472594,"TDxD-SG"
"693",174,169869.363291104,0.666782344918888,1.57546688106069,"Chemo-Chemo"
"694",174,289289.21245659,0.858615351424047,2.13766010237139,"Chemo-TDxd"
"695",174,319411.96737637,0.957528871307637,2.13089363041875,"TDxD-Chemo"
"696",174,350422.527051453,1.01500922815418,2.2703920650331,"TDxD-SG"
"697",175,189401.297263489,0.811448129959048,1.74716777378569,"Chemo-Chemo"
"698",175,282401.518489805,0.960618662550111,2.04598301348849,"Chemo-TDxd"
"699",175,355954.990104789,1.09623435999364,2.23835369357708,"TDxD-Chemo"
"700",175,389766.848767221,1.13142738538219,2.30883821555678,"TDxD-SG"
"701",176,164698.170224948,0.654770177158637,1.56130891276314,"Chemo-Chemo"
"702",176,269383.574234911,0.824266410466435,2.08007075146599,"Chemo-TDxd"
"703",176,331197.346360189,0.960869847662494,2.31417644751612,"TDxD-Chemo"
"704",176,333584.935274524,0.91539988252651,2.20377735127636,"TDxD-SG"
"705",177,178750.662172662,0.726671549482306,1.68979220709756,"Chemo-Chemo"
"706",177,235230.283843,0.834202100573832,1.94852127780907,"Chemo-TDxd"
"707",177,267840.346911562,0.933358438796456,2.06378974876906,"TDxD-Chemo"
"708",177,300011.740515482,0.963260108444786,2.13554325092989,"TDxD-SG"
"709",178,186181.495414346,0.723101289164483,1.65670572888767,"Chemo-Chemo"
"710",178,262551.507426949,0.878223139742045,2.05877546930114,"Chemo-TDxd"
"711",178,281878.379660506,0.977947057819435,2.21099273540218,"TDxD-Chemo"
"712",178,307656.291575637,0.977930408176707,2.2109547224079,"TDxD-SG"
"713",179,180132.675339409,0.777798770389364,1.69406783622728,"Chemo-Chemo"
"714",179,260910.054981608,0.944114710816042,2.08203958905824,"Chemo-TDxd"
"715",179,282878.837433478,1.04105943766179,2.07900249633878,"TDxD-Chemo"
"716",179,314205.629346132,1.09475410656297,2.20065464753458,"TDxD-SG"
"717",180,195373.341728453,0.696275975183892,1.66266375509924,"Chemo-Chemo"
"718",180,247263.994883367,0.794823795913441,1.90132701944689,"Chemo-TDxd"
"719",180,290298.430425069,0.964530607693705,2.08471208023923,"TDxD-Chemo"
"720",180,294098.098216649,0.947516013309556,2.04344764406095,"TDxD-SG"
"721",181,166898.075240149,0.750637400400854,1.6524627805205,"Chemo-Chemo"
"722",181,230152.355814406,0.882651086281136,1.9046241619847,"Chemo-TDxd"
"723",181,272823.815437111,1.02080519315625,2.09789080352061,"TDxD-Chemo"
"724",181,287778.176835628,1.02080365258919,2.09788787586235,"TDxD-SG"
"725",182,196192.338599752,0.697844314852221,1.73480665501735,"Chemo-Chemo"
"726",182,255073.186919304,0.820311787735171,2.03363919648473,"Chemo-TDxd"
"727",182,261185.491799188,0.872037969182531,2.19461389201028,"TDxD-Chemo"
"728",182,280840.824238059,0.87205956425787,2.19466672633971,"TDxD-SG"
"729",183,187094.974794935,0.745866492321455,1.65067435350108,"Chemo-Chemo"
"730",183,242537.8425816,0.86438320834114,1.87036678097469,"Chemo-TDxd"
"731",183,276502.751322139,0.96957977915298,2.03074805362065,"TDxD-Chemo"
"732",183,289727.037796484,0.999607408311026,2.08939707875458,"TDxD-SG"
"733",184,160817.936778517,0.784878354567375,1.55215407984471,"Chemo-Chemo"
"734",184,261881.642111361,1.00012988493954,2.08963747266217,"Chemo-TDxd"
"735",184,282293.610616742,1.02840701631361,2.1058446966921,"TDxD-Chemo"
"736",184,324153.454938363,1.10012072562692,2.24385726060084,"TDxD-SG"
"737",185,183988.520052727,0.786685820003125,1.61019756135748,"Chemo-Chemo"
"738",185,250426.342442155,0.945672019986304,1.88396371826176,"Chemo-TDxd"
"739",185,287654.535010701,1.0565442540165,2.02599793720883,"TDxD-Chemo"
"740",185,290455.279220008,1.02049971543049,1.96415582431777,"TDxD-SG"
"741",186,195349.43037906,0.767228453489839,1.65926628495975,"Chemo-Chemo"
"742",186,252779.457025454,0.908457653196726,1.92343981183171,"Chemo-TDxd"
"743",186,284063.87109942,1.0497488878957,2.06884647188455,"TDxD-Chemo"
"744",186,316041.298858811,1.08577422299933,2.13643640919698,"TDxD-SG"
"745",187,179229.565560356,0.762332663540002,1.58134229625813,"Chemo-Chemo"
"746",187,273259.992411438,0.950215538715991,2.04869991556915,"Chemo-TDxd"
"747",187,290749.084032538,1.01024577269831,2.11798859085073,"TDxD-Chemo"
"748",187,297406.775528907,1.0103137663506,2.11812502310157,"TDxD-SG"
"749",188,196974.943909464,0.807114208052376,1.72665825306436,"Chemo-Chemo"
"750",188,263279.811555769,0.923441201219096,1.98549908358409,"Chemo-TDxd"
"751",188,298308.411295866,1.1193068638962,2.20306238355483,"TDxD-Chemo"
"752",188,301324.709142597,1.09257223417341,2.14338276060085,"TDxD-SG"
"753",189,186292.977442933,0.731397430559025,1.57730805931007,"Chemo-Chemo"
"754",189,246240.150741476,0.868632147419859,1.8190139824642,"Chemo-TDxd"
"755",189,278108.765365761,0.97633823595704,2.01752152822159,"TDxD-Chemo"
"756",189,316956.596343488,1.04024062335474,2.13096308775419,"TDxD-SG"
"757",190,188019.094646715,0.787666226399702,1.63502081488349,"Chemo-Chemo"
"758",190,261530.270784588,0.942942085502725,1.96144748438419,"Chemo-TDxd"
"759",190,306589.946573544,1.10649585865516,2.18787651218971,"TDxD-Chemo"
"760",190,318829.696031081,1.06104964864096,2.10150699019548,"TDxD-SG"
"761",191,174153.217060531,0.702278766709034,1.60972586775361,"Chemo-Chemo"
"762",191,242415.659371822,0.847772330139057,1.89194069819299,"Chemo-TDxd"
"763",191,277251.318641096,0.971157648568007,2.09881352867543,"TDxD-Chemo"
"764",191,305616.279090799,1.00381031362453,2.16257449577089,"TDxD-SG"
"765",192,182117.159796033,0.80351090546674,1.70349778386238,"Chemo-Chemo"
"766",192,248668.45272406,0.925065414209348,1.93915014540429,"Chemo-TDxd"
"767",192,286315.508513766,0.969437276349204,2.09526050043738,"TDxD-Chemo"
"768",192,316592.093631964,1.03495728017314,2.21824499287388,"TDxD-SG"
"769",193,162170.252799988,0.838104257457528,1.55161364236276,"Chemo-Chemo"
"770",193,252623.081244327,1.01949066154735,2.02086781112766,"Chemo-TDxd"
"771",193,289889.556191637,1.2062686512024,2.25485985147407,"TDxD-Chemo"
"772",193,286245.406406702,1.13071588035876,2.1214249522881,"TDxD-SG"
"773",194,179982.456891894,0.771279731610865,1.722428079493,"Chemo-Chemo"
"774",194,236681.170836348,0.883617777908472,1.98056291235439,"Chemo-TDxd"
"775",194,276280.188365848,1.07236548712282,2.1672828099304,"TDxD-Chemo"
"776",194,295520.537078896,1.05524930290176,2.12795667430302,"TDxD-SG"
"777",195,200253.638079046,0.714185289778696,1.65611942372718,"Chemo-Chemo"
"778",195,279762.895646244,0.893749878385449,2.0109358963196,"Chemo-TDxd"
"779",195,320046.949568135,1.01851467124649,2.25093584464655,"TDxD-Chemo"
"780",195,337518.033408113,1.01748638124938,2.24889997429578,"TDxD-SG"
"781",196,176341.534240396,0.663899401432665,1.67669277289368,"Chemo-Chemo"
"782",196,237006.696211667,0.779056223868831,1.93189748127968,"Chemo-TDxd"
"783",196,281337.043324625,0.957029602773232,2.16884126722292,"TDxD-Chemo"
"784",196,286464.559022543,0.915948350747851,2.07762200944854,"TDxD-SG"
"785",197,178347.481785819,0.644194783742173,1.6850513812495,"Chemo-Chemo"
"786",197,264180.036052911,0.771470191458152,1.99903551018757,"Chemo-TDxd"
"787",197,310367.543732847,0.905583545912213,2.10112513972131,"TDxD-Chemo"
"788",197,348860.53212785,0.953700724170692,2.21955839401655,"TDxD-SG"
"789",198,156093.766635034,0.785961218207796,1.57308706911789,"Chemo-Chemo"
"790",198,254371.995481042,0.951924135249726,2.01992187419142,"Chemo-TDxd"
"791",198,306635.499104896,1.10092577298738,2.30375491188915,"TDxD-Chemo"
"792",198,320377.167639747,1.09813249881963,2.2976101129303,"TDxD-SG"
"793",199,172516.518549375,0.796792119580798,1.68412246559702,"Chemo-Chemo"
"794",199,237061.824619632,0.942336949067223,1.98827779843535,"Chemo-TDxd"
"795",199,253636.217972848,1.01797959212172,2.02425997970085,"TDxD-Chemo"
"796",199,282043.74119474,1.09222873641139,2.17942351784328,"TDxD-SG"
"797",200,163499.950469374,0.858912342878279,1.58158493464247,"Chemo-Chemo"
"798",200,252190.004491376,1.05407271499494,2.01935764981221,"Chemo-TDxd"
"799",200,295033.14477455,1.18263847898512,2.22555071661791,"TDxD-Chemo"
"800",200,322845.444169912,1.21102727345849,2.27307918803871,"TDxD-SG"
"801",201,199899.069469682,0.821996568395474,1.74354387240798,"Chemo-Chemo"
"802",201,265532.492389828,0.953331532382532,2.0004463855968,"Chemo-TDxd"
"803",201,293541.224042457,1.00657115102101,2.07062274674591,"TDxD-Chemo"
"804",201,317550.643178242,1.03969688912437,2.13502980618291,"TDxD-SG"
"805",202,188082.323694355,0.719165656391822,1.7447892862673,"Chemo-Chemo"
"806",202,271798.392504435,0.833328866799248,2.00275443434519,"Chemo-TDxd"
"807",202,321155.00666727,0.942050410023258,2.13095216206075,"TDxD-Chemo"
"808",202,353432.695522696,0.977688151532664,2.21127576230279,"TDxD-SG"
"809",203,190684.790543161,0.745207737376675,1.64799280328644,"Chemo-Chemo"
"810",203,261139.474496282,0.903103045365772,1.94448500988916,"Chemo-TDxd"
"811",203,287751.912826337,1.02846824873295,2.06932588249523,"TDxD-Chemo"
"812",203,294859.915730295,0.992627763073978,2.00230382227929,"TDxD-SG"
"813",204,184544.078793953,0.768466399643004,1.63127253736356,"Chemo-Chemo"
"814",204,264098.088886786,0.911161370449982,1.9392680206258,"Chemo-TDxd"
"815",204,296072.771937547,1.05293284461252,2.07066295038229,"TDxD-Chemo"
"816",204,320146.378124222,1.10594309651786,2.17415960556487,"TDxD-SG"
"817",205,192960.44358242,0.775561052169789,1.73968867472515,"Chemo-Chemo"
"818",205,266693.114173142,0.914135756028115,2.03545754775787,"Chemo-TDxd"
"819",205,279121.264114336,1.00214411132717,2.09287500278083,"TDxD-Chemo"
"820",205,317310.161561635,1.05664413338972,2.20908507528907,"TDxD-SG"
"821",206,196465.493131736,0.795096100803807,1.75186560032435,"Chemo-Chemo"
"822",206,267859.919226356,0.910283033476465,1.97826799960686,"Chemo-TDxd"
"823",206,341189.368333434,1.06404286168891,2.29453885956773,"TDxD-Chemo"
"824",206,359909.774932997,1.07567069579911,2.31757177446007,"TDxD-SG"
"825",207,177867.13687243,0.610662276172677,1.68420475713686,"Chemo-Chemo"
"826",207,242073.817182543,0.716728412663647,1.94040299445644,"Chemo-TDxd"
"827",207,277344.672252703,0.804431427458518,2.15241531452216,"TDxD-Chemo"
"828",207,300964.669965404,0.828013625784483,2.20971782160066,"TDxD-SG"
"829",208,183342.253268933,0.739967751468382,1.73576120960434,"Chemo-Chemo"
"830",208,249934.279272097,0.917039895096044,2.09797925763355,"Chemo-TDxd"
"831",208,263036.172176585,0.972245786164448,2.1281278330402,"TDxD-Chemo"
"832",208,290413.035432336,1.01033802514115,2.20557469995027,"TDxD-SG"
"833",209,188126.549431645,0.808939597153686,1.6896907615178,"Chemo-Chemo"
"834",209,258507.176077397,0.938692330092417,1.91068457151472,"Chemo-TDxd"
"835",209,313347.829761937,1.0428666809728,2.1372197796412,"TDxD-Chemo"
"836",209,323783.975100829,1.00761687510346,2.07731454115674,"TDxD-SG"
"837",210,167759.655197173,0.778124280928602,1.66457421033699,"Chemo-Chemo"
"838",210,220538.179558199,0.893406555836541,1.90986181818808,"Chemo-TDxd"
"839",210,250418.969474518,0.999570567648989,2.07751945075359,"TDxD-Chemo"
"840",210,265049.233769258,0.993748892687736,2.06519809466421,"TDxD-SG"
"841",211,174425.817188657,0.667245758723625,1.55802450174612,"Chemo-Chemo"
"842",211,223091.15277744,0.810919189864075,1.82515010300296,"Chemo-TDxd"
"843",211,255855.98164424,1.00481141449418,2.0414710116299,"TDxD-Chemo"
"844",211,277986.565993691,1.05636860837099,2.14076956374965,"TDxD-SG"
"845",212,172398.569616243,0.729809202813301,1.60662807884712,"Chemo-Chemo"
"846",212,231315.217763059,0.84558690912605,1.86312967069467,"Chemo-TDxd"
"847",212,268112.272561819,0.98228451281316,1.95053474002534,"TDxD-Chemo"
"848",212,289635.804061493,1.01614361501548,2.02534437044525,"TDxD-SG"
"849",213,188722.932610999,0.681417593705859,1.67508572796237,"Chemo-Chemo"
"850",213,250805.943774161,0.791093749218996,1.91917796854012,"Chemo-TDxd"
"851",213,283999.091779441,0.875371869472907,2.10794700186413,"TDxD-Chemo"
"852",213,314747.049024099,0.904202753059572,2.17230328614931,"TDxD-SG"
"853",214,166892.802286634,0.783632295843377,1.6819304217745,"Chemo-Chemo"
"854",214,256198.390332451,0.94735323201656,2.02804371315686,"Chemo-TDxd"
"855",214,298662.567288586,1.05863418564317,2.08318329477616,"TDxD-Chemo"
"856",214,338334.514979276,1.12103616484498,2.21216356294607,"TDxD-SG"
"857",215,190034.958720013,0.778967814942862,1.66132017352077,"Chemo-Chemo"
"858",215,235851.826974344,0.903905277392118,1.90775935383092,"Chemo-TDxd"
"859",215,267783.33786175,1.04934779201132,2.07442966663504,"TDxD-Chemo"
"860",215,276516.697492186,1.05165234262363,2.07894663418221,"TDxD-SG"
"861",216,184885.82504323,0.86902436101222,1.64056929880858,"Chemo-Chemo"
"862",216,257778.404231223,1.02397492087073,1.94934429175178,"Chemo-TDxd"
"863",216,289871.991382412,1.08904780950724,2.02199001547871,"TDxD-Chemo"
"864",216,316800.815261726,1.13167730683843,2.09834967876052,"TDxD-SG"
"865",217,168602.744604697,0.729233441348886,1.65555070031211,"Chemo-Chemo"
"866",217,230526.560945116,0.849930158035335,1.90868604704379,"Chemo-TDxd"
"867",217,260870.005707174,0.961407593342519,2.04808609741678,"TDxD-Chemo"
"868",217,288627.002963254,0.992517268241175,2.11355017375245,"TDxD-SG"
"869",218,189581.808377275,0.721810313143985,1.57867708145365,"Chemo-Chemo"
"870",218,248620.833790463,0.881382989803398,1.90691235288208,"Chemo-TDxd"
"871",218,281549.346598005,1.10342331787055,2.15717691190209,"TDxD-Chemo"
"872",218,298499.84882821,1.08172394804071,2.11239355050364,"TDxD-SG"
"873",219,183019.65869395,0.844683876017758,1.70268339962455,"Chemo-Chemo"
"874",219,228160.610919899,0.918957208736831,1.85360405112443,"Chemo-TDxd"
"875",219,299838.026521216,1.10491396167469,2.19405833076207,"TDxD-Chemo"
"876",219,326932.753632103,1.11266011395748,2.2099282945666,"TDxD-SG"
"877",220,182444.138261217,0.722348210294555,1.6781861639052,"Chemo-Chemo"
"878",220,236405.005668747,0.845732954188393,1.97679980762322,"Chemo-TDxd"
"879",220,265462.503622017,1.01489204183446,2.15120373335445,"TDxD-Chemo"
"880",220,298946.904979988,1.05725882928315,2.25362186980442,"TDxD-SG"
"881",221,169267.232036058,0.744735707799191,1.63255747787739,"Chemo-Chemo"
"882",221,222943.212501077,0.878420080780704,1.94455068910408,"Chemo-TDxd"
"883",221,248285.255898391,1.00584680521228,2.09767657280715,"TDxD-Chemo"
"884",221,253283.250553474,0.983588009595291,2.05020058966736,"TDxD-SG"
"885",222,197999.93278756,0.700813306995336,1.69974547077433,"Chemo-Chemo"
"886",222,271867.200292811,0.904667894388498,2.07532445124463,"Chemo-TDxd"
"887",222,311416.4922525,1.03481376866379,2.22996724294458,"TDxD-Chemo"
"888",222,346670.406402469,1.09498095099333,2.35383696185538,"TDxD-SG"
"889",223,197528.578481525,0.801355027816532,1.74704617316492,"Chemo-Chemo"
"890",223,253507.915684077,0.956371126967327,2.05970301288884,"Chemo-TDxd"
"891",223,253313.258430243,0.997379560357958,2.07060834854645,"TDxD-Chemo"
"892",223,293585.221047842,1.03961327977916,2.15569477245591,"TDxD-SG"
"893",224,168107.018627645,0.767147514504484,1.57650366116972,"Chemo-Chemo"
"894",224,277583.473108426,0.93945259042629,2.07264316823355,"Chemo-TDxd"
"895",224,327883.569705688,1.13911573778217,2.3146117260738,"TDxD-Chemo"
"896",224,342317.75017666,1.13467281214758,2.30481006611573,"TDxD-SG"
"897",225,200170.945498519,0.783838002345238,1.69326050098177,"Chemo-Chemo"
"898",225,286162.663834677,0.930953998530183,2.00068042946741,"Chemo-TDxd"
"899",225,356394.714507785,1.19354131228182,2.33979530974671,"TDxD-Chemo"
"900",225,374828.159200218,1.19472168313825,2.34222267012488,"TDxD-SG"
"901",226,178280.801773326,0.740504716970154,1.67917888369048,"Chemo-Chemo"
"902",226,220888.499088785,0.839618286246401,1.86514368392514,"Chemo-TDxd"
"903",226,277433.79522012,0.995880656398089,2.12830336567446,"TDxD-Chemo"
"904",226,277413.740696479,0.948084748673967,2.03894077814901,"TDxD-SG"
"905",227,183065.122981954,0.773040283383073,1.67842829988619,"Chemo-Chemo"
"906",227,233098.960325652,0.88584896554059,1.8920829001045,"Chemo-TDxd"
"907",227,288780.95511695,1.02815385965929,2.15430732628029,"TDxD-Chemo"
"908",227,293728.613896389,0.972500021686758,2.04904306526078,"TDxD-SG"
"909",228,178126.609887621,0.807230936650545,1.66837390470833,"Chemo-Chemo"
"910",228,243896.615731839,0.972388595669097,1.97947717855959,"Chemo-TDxd"
"911",228,272236.221822594,1.10918134614088,2.13338508742582,"TDxD-Chemo"
"912",228,281809.796318834,1.04472001142505,2.01222118525714,"TDxD-SG"
"913",229,199220.464841644,0.741512329174167,1.6849664001358,"Chemo-Chemo"
"914",229,256885.544705883,0.896456044891485,2.01895683219826,"Chemo-TDxd"
"915",229,274718.537841242,1.00531902894341,2.12254651039686,"TDxD-Chemo"
"916",229,287169.70602304,1.00162988096976,2.11481653355315,"TDxD-SG"
"917",230,171809.032946326,0.686838566257989,1.55660836371623,"Chemo-Chemo"
"918",230,229847.939217108,0.804541072522466,1.79078448129544,"Chemo-TDxd"
"919",230,307498.155951358,1.11003521888045,2.1454106043427,"TDxD-Chemo"
"920",230,325016.753158856,1.11544850311352,2.1566946534023,"TDxD-SG"
"921",231,184737.094393956,0.84383984429766,1.57524072786565,"Chemo-Chemo"
"922",231,304557.687292229,1.11446835360343,2.14064813276818,"Chemo-TDxd"
"923",231,324302.454548454,1.14806305373271,2.14754048598801,"TDxD-Chemo"
"924",231,394738.96415101,1.3097596991934,2.42540337992207,"TDxD-SG"
"925",232,199470.859942723,0.782828985831935,1.75422854016931,"Chemo-Chemo"
"926",232,253813.885178681,0.902494721352104,1.98062501406486,"Chemo-TDxd"
"927",232,300312.782567632,1.03084874981575,2.21628323364644,"TDxD-Chemo"
"928",232,321882.641837103,1.02370497391832,2.20270002574318,"TDxD-SG"
"929",233,188627.744159224,0.73515479157345,1.65504418365056,"Chemo-Chemo"
"930",233,250639.724395707,0.848652136840409,1.90005248310122,"Chemo-TDxd"
"931",233,291401.969230802,0.971016507090388,2.0075426859527,"TDxD-Chemo"
"932",233,309040.384365514,0.97102515880828,2.00756120934983,"TDxD-SG"
"933",234,179420.381690528,0.771134689684641,1.68608949336727,"Chemo-Chemo"
"934",234,249683.955630523,0.966690718772414,2.0795565513381,"Chemo-TDxd"
"935",234,263603.43096398,1.07195153332592,2.10855751058632,"TDxD-Chemo"
"936",234,276998.147491008,1.0719405667415,2.10853614048218,"TDxD-SG"
"937",235,186622.100129937,0.771154301335088,1.73430206209527,"Chemo-Chemo"
"938",235,252982.456010451,0.922244537948801,2.05678875291413,"Chemo-TDxd"
"939",235,281560.528164376,1.02994871498766,2.21585043823523,"TDxD-Chemo"
"940",235,285865.916692823,0.975490909251982,2.10006486063738,"TDxD-SG"
"941",236,164764.141124148,0.812355859831455,1.543407092906,"Chemo-Chemo"
"942",236,251067.869999196,1.01550194670851,2.05330808559072,"Chemo-TDxd"
"943",236,284893.601334506,1.19498459452948,2.25118509186033,"TDxD-Chemo"
"944",236,309671.129151174,1.25169142786954,2.36238872112678,"TDxD-SG"
"945",237,200897.073162368,0.744598651797031,1.717341015741,"Chemo-Chemo"
"946",237,248737.844378634,0.830838560566835,1.83579444127596,"Chemo-TDxd"
"947",237,303531.818072883,0.949211042871406,2.07362924413561,"TDxD-Chemo"
"948",237,310877.090198023,0.939878036883069,2.0547677099634,"TDxD-SG"
"949",238,195099.25740765,0.838810976291717,1.6519155559703,"Chemo-Chemo"
"950",238,253410.393111438,0.951364138215939,1.83730651172888,"Chemo-TDxd"
"951",238,328884.771384811,1.16677115282646,2.09704642649997,"TDxD-Chemo"
"952",238,344030.779348737,1.17098737637415,2.10447472720443,"TDxD-SG"
"953",239,179888.575150654,0.77209368038593,1.73252318953903,"Chemo-Chemo"
"954",239,265992.293659666,0.898039669455192,1.98820437827354,"Chemo-TDxd"
"955",239,310311.863425156,1.05381882491676,2.12564626382919,"TDxD-Chemo"
"956",239,338030.887977373,1.0951233554567,2.20961474123823,"TDxD-SG"
"957",240,181826.003427677,0.8202257286805,1.69208124355278,"Chemo-Chemo"
"958",240,283776.435251359,1.03610575083663,2.08182910656651,"Chemo-TDxd"
"959",240,319020.582619345,1.12914178980689,2.1674008850135,"TDxD-Chemo"
"960",240,347328.547437155,1.20476362926772,2.30105713849915,"TDxD-SG"
"961",241,193349.040953524,0.784029660212953,1.73667514823127,"Chemo-Chemo"
"962",241,255200.163703019,0.915068254693566,1.96225558660718,"Chemo-TDxd"
"963",241,292723.340952309,1.02669830108011,2.15203967046181,"TDxD-Chemo"
"964",241,323379.976420235,1.10128408439691,2.28118574180258,"TDxD-SG"
"965",242,165945.472313316,0.799623835967014,1.5783759642126,"Chemo-Chemo"
"966",242,291890.791246742,1.06370556282641,2.28534774757082,"Chemo-TDxd"
"967",242,297897.057643401,1.14570698040651,2.34795833516299,"TDxD-Chemo"
"968",242,303179.865574565,1.11767390971333,2.28419785731823,"TDxD-SG"
"969",243,174579.209147417,0.902356883239939,1.61045610679994,"Chemo-Chemo"
"970",243,268697.515297221,1.11844414245398,2.13023767288457,"Chemo-TDxd"
"971",243,299151.923720838,1.19890198619166,2.29660335701163,"TDxD-Chemo"
"972",243,317787.84992937,1.20458746537877,2.30663941472377,"TDxD-SG"
"973",244,177391.437014736,0.768898500904733,1.66947602900997,"Chemo-Chemo"
"974",244,236935.178326349,0.954448903763925,1.98178373619696,"Chemo-TDxd"
"975",244,233775.205182204,0.950981240500222,2.01248349099372,"TDxD-Chemo"
"976",244,262437.278097156,1.02271841493527,2.13302395036332,"TDxD-SG"
"977",245,188810.410663234,0.84685080439395,1.63578652538868,"Chemo-Chemo"
"978",245,292919.247529258,1.02177183986911,2.11106198623165,"Chemo-TDxd"
"979",245,327610.234770997,1.11711935301919,2.21651307253816,"TDxD-Chemo"
"980",245,352935.646506531,1.16138544291206,2.30338405053022,"TDxD-SG"
"981",246,180738.397538911,0.723088586440694,1.67742789513667,"Chemo-Chemo"
"982",246,252113.442290106,0.855842648506325,2.0361486576667,"Chemo-TDxd"
"983",246,276008.789961596,0.96451879344467,2.26179480207572,"TDxD-Chemo"
"984",246,280951.560818401,0.936110461756803,2.19513885135251,"TDxD-SG"
"985",247,177829.52630699,0.657487786772366,1.68414567138863,"Chemo-Chemo"
"986",247,237655.991113205,0.747264466028603,1.89929267777344,"Chemo-TDxd"
"987",247,280654.290134907,0.846519547498098,2.05378165033608,"TDxD-Chemo"
"988",247,298998.550551999,0.863127493731672,2.09337081041174,"TDxD-SG"
"989",248,182067.745353342,0.803792360471848,1.73561391449565,"Chemo-Chemo"
"990",248,265174.203082626,0.941885869026433,2.01350743927291,"Chemo-TDxd"
"991",248,307348.739894256,1.05841118804196,2.15298505624237,"TDxD-Chemo"
"992",248,330278.399699967,1.05840792440281,2.15297846821745,"TDxD-SG"
"993",249,188475.65903354,0.694372445380699,1.65044485247212,"Chemo-Chemo"
"994",249,270665.167023722,0.818298114066757,1.93399654257197,"Chemo-TDxd"
"995",249,321347.906988171,1.00877309330423,2.08801378997234,"TDxD-Chemo"
"996",249,332460.851811131,1.00877792880146,2.08802480845132,"TDxD-SG"
"997",250,192596.313520894,0.775740597935614,1.65581892639945,"Chemo-Chemo"
"998",250,254532.8808713,0.905963893413444,1.91475812199523,"Chemo-TDxd"
"999",250,277047.432945514,0.984295179891033,2.00018999942764,"TDxD-Chemo"
"1000",250,287647.346606872,0.983261105810548,1.99815061912364,"TDxD-SG"
"1001",251,167410.112653073,0.826107230845525,1.71942936656444,"Chemo-Chemo"
"1002",251,252930.861316858,1.00829924590728,2.05464114903078,"Chemo-TDxd"
"1003",251,287073.887566748,1.10427010628328,2.14327129642988,"TDxD-Chemo"
"1004",251,300135.50905124,1.12718786211644,2.18510708773412,"TDxD-SG"
"1005",252,190283.269363436,0.713115813013519,1.66844380088651,"Chemo-Chemo"
"1006",252,248381.83574868,0.849593544683276,1.94176505597014,"Chemo-TDxd"
"1007",252,275546.661777447,0.918884093428495,2.06679997529943,"TDxD-Chemo"
"1008",252,292428.214456014,0.90781750706739,2.0447487643719,"TDxD-SG"
"1009",253,163041.398745943,0.633797387468017,1.66579268561212,"Chemo-Chemo"
"1010",253,233461.629990135,0.772006772860934,1.99348187784426,"Chemo-TDxd"
"1011",253,252874.838195254,0.806195298580608,2.04559048575531,"TDxD-Chemo"
"1012",253,296603.335406567,0.863978421762401,2.18259499679956,"TDxD-SG"
"1013",254,193808.089516682,0.800960775014488,1.75207102899269,"Chemo-Chemo"
"1014",254,279921.594488367,0.984739377572937,2.10628697237744,"Chemo-TDxd"
"1015",254,313477.783711166,1.12699366582373,2.25835890121796,"TDxD-Chemo"
"1016",254,317618.995136631,1.0719446383572,2.15280767183785,"TDxD-SG"
"1017",255,193156.038805838,0.732706644636706,1.71523474539768,"Chemo-Chemo"
"1018",255,248543.48498398,0.865040443295467,1.96899991927552,"Chemo-TDxd"
"1019",255,261640.188399333,0.895363348953232,2.00888554774727,"TDxD-Chemo"
"1020",255,297613.964438197,0.976819022565878,2.16506333792543,"TDxD-SG"
"1021",256,170860.438097386,0.760549904125191,1.68356526398381,"Chemo-Chemo"
"1022",256,237609.238075006,0.918147897877232,1.974766682346,"Chemo-TDxd"
"1023",256,257146.675284896,0.971792621320238,2.05205793325458,"TDxD-Chemo"
"1024",256,281332.840068521,1.02783923486904,2.15518769976855,"TDxD-SG"
"1025",257,164938.217481576,0.722942366110544,1.56347520317393,"Chemo-Chemo"
"1026",257,218502.552367228,0.821725388539467,1.73143637942437,"Chemo-TDxd"
"1027",257,253688.880140382,0.910494174754919,1.92758412964529,"TDxD-Chemo"
"1028",257,264213.576529381,0.912506546564033,1.93118376278126,"TDxD-SG"
"1029",258,171972.712673336,0.670382739234637,1.68664922385309,"Chemo-Chemo"
"1030",258,246694.73831995,0.807851504386799,2.00597556095976,"Chemo-TDxd"
"1031",258,258561.410654398,0.82228300970019,2.062308880527,"TDxD-Chemo"
"1032",258,288183.196284395,0.853288422901645,2.1322902176812,"TDxD-SG"
"1033",259,185662.886180563,0.760234913172708,1.67389204865796,"Chemo-Chemo"
"1034",259,261837.570942088,0.904844044559519,1.95441060480173,"Chemo-TDxd"
"1035",259,281835.54158147,0.987589767788509,2.09807894031279,"TDxD-Chemo"
"1036",259,313078.272304048,0.989347190395048,2.10150473737337,"TDxD-SG"
"1037",260,192550.244442162,0.729691372459888,1.72859260958805,"Chemo-Chemo"
"1038",260,269069.010150285,0.851331851211386,2.0064958174797,"Chemo-TDxd"
"1039",260,338079.314801493,1.0298435643363,2.31361981316401,"TDxD-Chemo"
